satellite,x_km,y_km,z_km
CHECKMATE_2_001,4296.9976,-5841.3374,485.99417
CHECKMATE_3_001,-4029.1343,5624.5503,-124.78822
CHECKMATE_4_001,-1305.484,-2059.43,-4698.23
CHECKMATE_5_001,4852.6914,-3906.9387,3426.8936
CHECKMATE_6_001,1247.3712,-4519.9043,-3235.8093
CHECKMATE_7_001,-3161.2124,5506.7383,1142.0115
CHECKMATE_8_001,-3347.9314,5555.495,897.2992
CHEOPS_001,-2812.6516,792.7292,-3805.5076
CHINASAT-26_001,10740.494,-10053.543,6409.307
CHINASAT-3A_001,9460.903,-11711.842,3678.3416
CHINASAT-6E_001,10401.157,-10775.895,5479.8286
CHINASAT_10R_001,10765.159,-9961.248,6507.4487
CHINASAT_10_001,10132.727,-11121.959,4907.928
CHINASAT_11_001,9110.932,-11931.624,3104.7888
CHINASAT_12_001,7897.018,-12406.694,1331.6234
CHINASAT_16_001,10132.127,-11123.661,4905.124
CHINASAT_18_001,-4812.9355,6771.547,-333.71024
CHINASAT_19_001,9353.738,-3729.4912,10019.816
CHINASAT_1A_001,10708.564,-7837.178,8050.181
CHINASAT_1C_001,-9395.43,9035.706,-4322.3154
CHINASAT_1D_001,10840.6,-9577.9,6878.998
CHINASAT_1E_001,7045.1343,-12520.09,231.01472
CHINASAT_20A_001,-9278.982,9952.661,-3408.0264
CHINASAT_20_001,3908.786,-12034.038,-3504.153
CHINASAT_22A_001,9340.76,-12139.553,3029.281
CHINASAT_22_001,568.4474,-10104.082,-6524.526
CHINASAT_2A_001,9125.866,-11931.962,3119.336
CHINASAT_2C_001,9613.166,-11606.019,3934.214
CHINASAT_2D_001,10838.364,-9594.291,6864.116
CHINASAT_2E_001,9127.69,-11924.1455,3130.0378
CHINASAT_31_(BEIDOU_1B)_001,10724.291,-8519.684,7489.0137
CHINASAT_32_(BEIDOU_1)_001,4765.971,4300.182,11500.489
CHINASAT_4A_001,10584.18,-10378.533,6008.5635
CHINASAT_5A_(CHINASTAR1)_001,6490.3135,1493.2637,11232.88
CHINASAT_5B_(SINOSAT_1)_001,-9270.819,9738.8955,-3397.4558
CHINASAT_5_(SPACENET_1)_001,-8160.9526,12324.244,-204.66852
CHINASAT_6A_001,-3425.7488,11799.322,5392.213
CHINASAT_6B_001,10343.833,-10899.78,5307.537
CHINASAT_6C_001,10840.633,-9571.189,6883.2197
CHINASAT_6D_001,10741.008,-10047.775,6415.31
CHINASAT_7_001,9922.49,-10723.526,5305.361
CHINASAT_9A_001,-8657.958,4000.1716,-8000.9634
CHINASAT_9B_001,9445.339,-11722.0205,3652.6545
CHINASAT_9_001,8482.093,-12228.922,2149.6587
CHIPSAT_001,3509.8118,-4882.177,376.33713
CHOLLIMA-1_R-B_001,4362.0737,-3176.4944,3207.0613
CHUANG_XIN_1-02(CX-1-02)_001,3186.4001,185.12392,5254.156
CHUANG_XIN_1-03_001,1966.883,-5811.9106,-3155.5078
CHUANG_XIN_1-04_001,247.52373,4142.708,4975.291
CHUANG_XIN_16A_(CX-16A)_001,-3504.4312,5543.634,376.09375
CHUANG_XIN_16B_(CX-16B)_001,-30.220085,-4097.4067,-4240.9287
CHUANG_XIN_19_(CX-19)_001,-3842.012,1559.0,-4612.6753
CHUANG_XIN_1_(CZ-1)_001,25.717249,3385.945,3830.007
CHUANG_XIN_20A_(CX-20A)_001,-4069.7197,3663.6401,-2640.648
CHUANG_XIN_20B_(CX-20B)_001,-2181.3738,1391.6903,-2358.5232
CHUANG_XIN_20C_(CX-20C)_001,-3319.9272,2713.8896,-2604.1208
CHUBUSAT_2_001,-114.212135,-4277.641,-4576.368
CHUBUSAT_3_001,2614.5693,-5450.4443,-1638.7261
CH_3_PROPULSION_MODULE_001,24.543304,-9850.164,-7075.4297
CIEL-2_001,6343.431,-12540.538,-641.25806
CINEMA_001,3630.3328,-5871.3696,-559.54364
CINEMA_2_001,2534.8245,1161.2369,5079.0845
CINEMA_3_001,-2718.2195,-1787.6455,-6150.7476
CLEMENTINE_001,2241.2593,-5356.897,-2375.208
CLOUDSAT_001,-1798.8318,5637.9424,3254.9429
CLUSTER_II-FM7_001,11846.237,-9667.945,8171.089
CLUSTER_II-FM8_001,11391.761,-7168.559,9546.68
CMS-01_001,7275.436,-12504.745,519.2835
CMS-02_001,7277.886,-12504.438,523.2309
COBE_001,2718.2148,215.6811,4602.7065
COBE_DEB_001,-3139.1833,6023.6685,1498.6626
COBE_DEB_002,468.4031,3867.553,5040.113
COLIBRI-S_001,-2643.9631,-947.847,-5349.6514
COMETS_001,-3582.8533,128.15704,-4190.8877
COMPASS_1_001,269.521,3979.3337,4836.3135
COMPASS_G2_001,-9345.006,7208.9067,-5836.8066
COMSATBW-1_001,3873.8433,-11780.738,-3286.7563
COMSATBW-2_001,-5799.01,-3057.6672,-9273.156
COMSTAR_1_001,10192.949,-5522.512,9423.73
COMSTAR_2_001,5131.1133,-12472.015,-2221.9414
COMSTAR_3_001,-3825.2114,-6183.904,-9221.333
COMS_1_001,10711.897,-10216.54,6218.597
CONNECTA_IOT-1_001,-1172.027,4342.9067,2960.8506
CONNECTA_IOT-2_001,1753.8962,2734.465,5744.905
CONNECTA_IOT-3_001,-4009.986,1061.9926,-4944.461
CONNECTA_IOT-4_001,-2551.881,-1818.1416,-5962.47
CONNECTA_IOT-5_001,4150.4863,-1008.2769,5307.303
CONNECTA_IOT-6_001,371.03412,-4212.278,-4183.1626
CONNECTA_IOT-7_001,-3082.5369,-1167.0929,-5996.5513
CONNECTA_IOT-8_001,-4010.543,2386.711,-3461.842
CONNECTA_T1.1_001,-377.22137,4222.4873,3989.1638
CONNECTA_T1.2_001,-2714.1055,4841.71,1115.7363
CONNECTA_T2.1_001,-282.3124,3300.305,3284.0789
CONNECTA_T3.1_001,3498.2393,-4105.655,890.91003
CONNECTA_T3.2_001,4076.6228,-1117.9991,5070.549
CONTECSAT-1_001,-853.7934,-3148.108,-4517.011
CORIOLIS_001,3070.2258,-420.6884,4444.1196
COROT_001,2241.1143,1856.8828,5396.7646
CORVUS_BC1_001,-2837.473,2413.0828,-2064.7327
CORVUS_BC2_001,-3191.801,4793.6855,17.00959
CORVUS_BC4_001,4721.9966,-4628.076,2410.4539
COSMOS_1000_001,3921.9253,-6275.047,-542.4861
COSMOS_1011_001,1547.6298,-909.19696,1016.2704
COSMOS_1013_001,3011.9006,2022.4525,6869.624
COSMOS_1014_001,2012.3123,3288.933,6675.9795
COSMOS_1015_001,-4860.422,3994.3103,-3401.4373
COSMOS_1016_001,-3341.8604,124.73545,-4675.3003
COSMOS_1017_001,-4560.481,3367.6733,-3622.9944
COSMOS_1018_001,4223.26,-382.86685,6076.244
COSMOS_1019_001,3028.8882,-4337.3623,253.35132
COSMOS_1020_001,-534.9888,-4443.1875,-5693.154
COSMOS_1023_001,4240.6875,-3209.587,3020.2258
COSMOS_1024_DEB_001,1917.4169,-5925.4062,-3831.5505
COSMOS_1027_001,3064.5173,1549.0167,6443.558
COSMOS_1034_001,-1320.1129,4069.7927,2609.995
COSMOS_1035_001,5334.1567,-3498.1162,4517.042
COSMOS_1036_001,-2799.73,3944.1038,172.25197
COSMOS_1037_001,-3009.0522,-128.9053,-5089.701
COSMOS_1038_001,4230.4414,-4213.72,1838.0369
COSMOS_1039_001,-931.7767,5488.8013,4476.206
COSMOS_103DEB_001,3392.1033,-11697.822,-4571.7485
COSMOS_103DEB_002,-7190.2915,13361.619,1409.2723
COSMOS_103DEB_003,2262.039,7932.141,11127.168
COSMOS_1040_001,1049.685,1551.0715,3410.719
COSMOS_1041_001,-1111.3188,-1758.0876,-4161.2983
COSMOS_1045_001,-3403.7903,-11.226269,-5533.6753
COSMOS_1048_001,660.0318,-5185.695,-4518.8003
COSMOS_1051_001,1730.5187,-6145.501,-3698.7256
COSMOS_1052_001,2942.4177,1857.6685,6519.376
COSMOS_1053_001,-859.4076,-1856.3544,-3889.3752
COSMOS_1054_001,-3026.61,-1770.7354,-6551.868
COSMOS_1055_001,3836.0605,-5.2828536,5934.2607
COSMOS_1056_001,1219.0297,-5258.2217,-3989.6477
COSMOS_1057_001,-5152.1733,3901.5093,-3795.7275
COSMOS_1058_001,-1973.3739,-2537.6978,-5969.5254
COSMOS_1066_001,-4811.0923,2425.5027,-4829.596
COSMOS_1066_DEB_001,2321.0967,1856.1031,5643.09
COSMOS_1067_001,2800.2073,-5255.3594,-1461.1831
COSMOS_1072_001,2697.9014,1529.0145,5914.081
COSMOS_1081_001,2020.9622,2031.4647,5380.175
COSMOS_1082_001,4094.349,399.45856,6712.2417
COSMOS_1083_001,-186.34392,2501.2346,2695.2808
COSMOS_1084_001,4621.7744,-856.5565,6191.596
COSMOS_1085_001,-259.2962,5259.0273,5274.3833
COSMOS_1086_001,2940.304,-6487.2783,-2137.4768
COSMOS_1087_001,-4451.786,5683.0083,-666.4629
COSMOS_1088_001,-1514.3693,3382.89,1055.6931
COSMOS_1089_001,1264.084,-4823.6445,-3492.1436
COSMOS_1091_001,2300.46,-6031.859,-2875.173
COSMOS_1092_001,-207.1429,4441.893,4574.045
COSMOS_1104_001,1522.3842,-4275.121,-2615.5818
COSMOS_1109_001,-5010.501,-2873.2253,-7718.3384
COSMOS_1110_001,4320.639,-712.79224,5870.306
COSMOS_1124_DEB_001,-2508.442,-6273.6514,-9599.18
COSMOS_1124_DEB_002,707.8141,5163.5493,6266.5522
COSMOS_1124_DEB_003,-6669.5493,12837.242,1285.2129
COSMOS_1125_001,-1033.8792,-3838.9968,-5704.0024
COSMOS_1130_001,4314.888,-5335.685,1160.069
COSMOS_1131_001,483.5821,4625.449,5768.0425
COSMOS_1132_001,-1716.9216,3698.091,986.32184
COSMOS_1133_001,1990.3265,1476.1398,4831.0835
COSMOS_1134_001,-1950.5585,-2425.047,-5851.4604
COSMOS_1135_001,779.5093,-5545.542,-4736.838
COSMOS_1136_001,-3796.7395,1945.6296,-3409.1775
COSMOS_1137_001,-2688.9673,1328.8934,-3242.3835
COSMOS_1140_001,-4263.214,1762.3883,-4871.2124
COSMOS_1141_001,-4841.58,3150.9841,-4015.5122
COSMOS_1150_001,2113.6462,1487.0199,5026.13
COSMOS_1153_001,-1875.947,-1600.3875,-5059.076
COSMOS_1156_001,179.07225,-5170.8013,-5037.2905
COSMOS_1157_001,-987.8592,5420.161,4345.607
COSMOS_1158_001,2111.1257,-3261.0027,-24.803022
COSMOS_1159_001,4556.7163,-587.24225,6399.4624
COSMOS_1160_001,-970.0191,-4111.368,-5936.7773
COSMOS_1161_001,3259.1782,-4805.94,-375.13184
COSMOS_1162_001,3544.1465,-6284.142,-1214.6129
COSMOS_1163_001,-2.0645487,-2034.5602,-2002.7296
COSMOS_1168_001,-425.9053,2853.0557,2245.1665
COSMOS_1171_001,4147.1167,-6003.954,167.71771
COSMOS_1174_001,4000.9358,-3428.801,2310.1343
COSMOS_1174_DEB_001,1715.7019,3535.1013,6484.3066
COSMOS_1174_DEB_002,2767.6863,-1609.6747,2248.47
COSMOS_1174_DEB_003,-1606.0674,-94.65375,-2315.8503
COSMOS_1176_001,2595.4697,-5663.396,-2187.5305
COSMOS_1176_COOLANT_001,-331.5381,-3286.224,-3820.5303
COSMOS_1176_FUEL_CORE_001,4955.052,-2675.5056,4761.473
COSMOS_1181_001,3719.2537,606.38556,6433.9795
COSMOS_1188_DEB_001,4090.6057,-1005.73035,5104.751
COSMOS_1190_001,-3487.221,5790.2773,877.0565
COSMOS_1191_001,6820.37,-12958.539,-1323.8838
COSMOS_1191_DEB_001,1747.6823,-10849.912,-7027.5654
COSMOS_1191_DEB_002,8678.96,-12346.089,1549.2455
COSMOS_1191_DEB_003,-6506.7295,-2184.0867,-10737.288
COSMOS_1191_DEB_004,3901.642,-9930.889,-4141.6006
COSMOS_1191_DEB_005,6644.9434,-13082.34,-1053.9929
COSMOS_1192_001,-1707.5973,-3264.6077,-6205.02
COSMOS_1193_001,-3781.474,-684.36914,-6524.6836
COSMOS_1194_001,-981.29816,4850.987,3510.5562
COSMOS_1195_001,-4982.0444,2613.0088,-4906.783
COSMOS_1196_001,1659.8497,-1792.4869,746.4558
COSMOS_1197_001,5314.136,-4760.5864,3117.6638
COSMOS_1198_001,-1496.6698,5587.914,3787.704
COSMOS_1199_001,1011.90906,2437.7512,4354.64
COSMOS_1217_001,3703.542,5403.4346,11329.75
COSMOS_1217_DEB_001,-3622.5205,6504.7324,3015.8728
COSMOS_1223_001,-1468.2795,-6878.0044,-6774.0522
COSMOS_1225_001,843.1068,-4983.9834,-4251.0376
COSMOS_1226_001,-2887.0095,-1431.8618,-6123.835
COSMOS_1228_001,-3843.9976,338.42563,-5793.789
COSMOS_1229_001,683.3241,4539.099,5927.6978
COSMOS_122DEB_001,-2729.8652,5812.602,2021.7456
COSMOS_1230_001,-3585.6858,1561.4294,-3558.4934
COSMOS_1231_001,-1560.7485,-1766.0481,-4035.2576
COSMOS_1232_001,-687.9176,-4538.3423,-5758.42
COSMOS_1233_001,-3335.0366,-280.94067,-5676.899
COSMOS_1234_001,784.03705,3978.8784,5444.9233
COSMOS_1235_001,-328.00034,5266.002,5046.501
COSMOS_1238_001,-600.33044,-2860.7095,-4326.7207
COSMOS_1241_001,1049.1763,-3386.3962,-2464.1677
COSMOS_1244_001,-194.99988,-4629.76,-5316.609
COSMOS_1247_001,-2019.2716,-6610.34,-9081.038
COSMOS_1247_DEB_001,-6309.6074,-1499.7162,-8521.365
COSMOS_1247_DEB_002,-5409.25,-3683.0845,-9111.492
COSMOS_1247_DEB_003,1734.3204,3944.3794,6804.304
COSMOS_1247_DEB_004,-7442.155,2275.0974,-6938.4556
COSMOS_1249_001,3278.2434,1020.64764,6203.23
COSMOS_1249_COOLANT_001,4470.1333,-4224.4297,2248.9187
COSMOS_1249_COOLANT_002,-1297.6376,-3707.6858,-5967.561
COSMOS_1249_COOLANT_003,1336.8905,3724.0083,6102.026
COSMOS_1249_COOLANT_004,-500.20505,-4385.127,-5510.715
COSMOS_1249_COOLANT_005,4255.7783,-4119.4136,1997.7418
COSMOS_1249_COOLANT_006,-3976.552,4153.4653,-1399.1512
COSMOS_1249_COOLANT_007,4635.1846,-2368.2656,4490.1216
COSMOS_1249_COOLANT_008,-2192.967,-2614.0603,-6005.993
COSMOS_1249_COOLANT___001,-3904.9084,5472.7754,-32.378407
COSMOS_1249_FUEL_CORE_001,3372.1724,130.08168,5361.703
COSMOS_1250_001,1427.0924,2015.912,4479.272
COSMOS_1251_001,-4020.306,836.1428,-5493.352
COSMOS_1252_001,4030.335,-5407.8057,315.28384
COSMOS_1253_001,2072.626,-5754.7847,-3116.9653
COSMOS_1254_001,1398.1616,-5526.4727,-3930.7673
COSMOS_1255_001,2266.233,-5040.1367,-2156.2092
COSMOS_1256_001,-2715.9976,-1030.465,-4988.591
COSMOS_1257_001,3893.126,-4854.804,1008.05695
COSMOS_1261_001,9084.536,-10938.599,4017.846
COSMOS_1261_DEB_001,9567.418,-11535.581,3381.613
COSMOS_1261_DEB_002,-4906.556,-4407.2563,-9349.272
COSMOS_1261_DEB_003,-3659.3818,-6625.38,-9749.618
COSMOS_1261_DEB_004,4070.9343,-10200.814,-4244.7246
COSMOS_1261_DEB_005,2681.2883,-5600.301,-1115.4525
COSMOS_1261_DEB_006,-5709.4556,-3630.0942,-10990.003
COSMOS_1261_DEB_007,-2009.9576,-2857.362,-5228.5615
COSMOS_1263_001,1227.103,-815.60583,725.57733
COSMOS_1266_001,2628.1775,1135.6506,5169.9077
COSMOS_1266_COOLANT_001,1123.5607,3945.9294,6005.221
COSMOS_1266_FUEL_CORE_001,1641.6484,-1076.1086,1084.2157
COSMOS_1269_001,-204.6151,-1293.0538,-2263.1628
COSMOS_1275_001,1167.8014,3810.7285,5931.9775
COSMOS_1275_DEB_001,-323.6299,3461.236,3382.4915
COSMOS_1275_DEB_002,4977.1597,-2771.298,4710.097
COSMOS_1275_DEB_003,-2104.252,-2510.5818,-6051.1934
COSMOS_1275_DEB_004,-4605.6265,4896.3423,-1718.1605
COSMOS_1275_DEB_005,-554.85114,4699.071,4331.2207
COSMOS_1275_DEB_006,-2963.392,-31.767456,-4365.9614
COSMOS_1275_DEB_007,-3138.999,915.4628,-3611.724
COSMOS_1275_DEB_008,-1365.3433,4196.5015,2617.1897
COSMOS_1275_DEB_009,770.86176,-4134.325,-3592.5383
COSMOS_1275_DEB_010,1735.4324,-2078.5251,135.9559
COSMOS_1275_DEB_011,-662.54834,4263.8706,3386.476
COSMOS_1275_DEB_012,153.74611,-1658.1917,-1413.4684
COSMOS_1275_DEB_013,-2652.1472,-1834.9462,-6172.7866
COSMOS_1275_DEB_014,-97.43476,-3433.2432,-4250.004
COSMOS_1275_DEB_015,631.0807,-498.5398,530.7405
COSMOS_1275_DEB_016,-4518.053,2130.4407,-4833.275
COSMOS_1275_DEB_017,4076.3423,-831.542,5356.7603
COSMOS_1275_DEB_018,-1644.3671,-3050.4585,-5958.8564
COSMOS_1275_DEB_019,-48.948723,-4721.913,-5069.852
COSMOS_1275_DEB_020,3936.9895,-572.56226,5534.1226
COSMOS_1275_DEB_021,-818.78894,3659.4556,2840.441
COSMOS_1275_DEB_022,-4160.225,2495.0933,-3530.2861
COSMOS_1275_DEB_023,5079.796,-4098.222,3552.3264
COSMOS_1275_DEB_024,-2835.572,-150.52374,-4956.653
COSMOS_1275_DEB_025,-3212.5083,5745.134,1261.2816
COSMOS_1275_DEB_026,-1241.177,-3730.5808,-5749.2456
COSMOS_1275_DEB_027,-2983.3599,4888.2515,367.1509
COSMOS_1275_DEB_028,4459.626,-5901.132,745.47943
COSMOS_1275_DEB_029,-656.2953,4294.6235,3778.303
COSMOS_1275_DEB_030,1081.3618,-5516.4844,-4170.867
COSMOS_1275_DEB_031,826.83673,-2966.8174,-2413.7507
COSMOS_1275_DEB_032,1017.7081,3281.0815,5174.447
COSMOS_1275_DEB_033,-1771.636,-3061.3884,-6054.961
COSMOS_1275_DEB_034,-3217.3118,-1327.3585,-6371.503
COSMOS_1275_DEB_035,20.23865,-4565.752,-5016.8755
COSMOS_1275_DEB_036,-297.7397,4751.7144,4665.75
COSMOS_1275_DEB_037,-872.6411,11.512332,-1187.9468
COSMOS_1275_DEB_038,-1037.9181,-3222.9365,-5277.5786
COSMOS_1275_DEB_039,-1516.3186,-2543.7756,-5370.4956
COSMOS_1275_DEB_040,2160.4182,-6054.159,-3037.9294
COSMOS_1275_DEB_041,2626.7983,1581.7415,5763.6587
COSMOS_1275_DEB_042,-2304.1646,-783.21564,-4718.245
COSMOS_1275_DEB_043,3255.2026,1396.7529,6567.42
COSMOS_1275_DEB_044,-539.26624,4851.3965,4472.0815
COSMOS_1275_DEB_045,902.3371,3327.3845,5037.468
COSMOS_1275_DEB_046,601.95984,-137.0265,484.0625
COSMOS_1275_DEB_047,5042.4717,-2721.9734,4807.071
COSMOS_1275_DEB_048,1860.1677,-5971.434,-3422.4763
COSMOS_1275_DEB_049,-2818.1833,-914.61957,-5080.5464
COSMOS_1275_DEB_050,1859.9788,2244.0327,5360.74
COSMOS_1275_DEB_051,-2475.8438,5453.874,1833.8928
COSMOS_1275_DEB_052,-689.93463,4494.815,3909.0264
COSMOS_1275_DEB_053,-234.18881,4415.971,4520.035
COSMOS_1275_DEB_054,940.4515,-3430.5134,-2702.8362
COSMOS_1275_DEB_055,1761.2991,1066.3656,3777.8213
COSMOS_1275_DEB_056,217.22543,-3181.1555,-2898.903
COSMOS_1275_DEB_057,-4433.034,5327.517,-1260.9003
COSMOS_1275_DEB_058,3106.827,426.16864,5293.5195
COSMOS_1275_DEB_059,-5060.791,3701.0566,-3727.8333
COSMOS_1275_DEB_060,216.52199,4555.734,5191.6094
COSMOS_1275_DEB_061,818.928,-3145.7698,-2609.249
COSMOS_1275_DEB_062,3978.8367,-1817.7313,4021.5366
COSMOS_1275_DEB_063,415.11554,-3244.5305,-3227.83
COSMOS_1275_DEB_064,1570.3275,3270.4038,5937.9673
COSMOS_1275_DEB_065,2999.1553,-3633.5637,849.41534
COSMOS_1275_DEB_066,3004.5603,1590.873,6332.675
COSMOS_1275_DEB_067,259.30316,4245.037,4893.379
COSMOS_1275_DEB_068,-876.5457,1035.5546,-557.39014
COSMOS_1275_DEB_069,-1076.2877,5488.2827,4162.433
COSMOS_1275_DEB_070,-2609.1643,-1861.062,-5843.6987
COSMOS_1275_DEB_071,1086.5004,1748.3004,3793.4917
COSMOS_1275_DEB_072,-1045.1555,-3154.2104,-5241.258
COSMOS_1275_DEB_073,4424.5957,-1249.2482,5455.56
COSMOS_1275_DEB_074,-3290.681,5042.5396,84.23573
COSMOS_1275_DEB_075,-2983.8796,3384.5325,-1355.6156
COSMOS_1275_DEB_076,-2970.5554,-504.17407,-5452.406
COSMOS_1275_DEB_077,1076.8741,-5521.008,-4222.4595
COSMOS_1275_DEB_078,-2891.77,5573.0913,1597.8859
COSMOS_1275_DEB_079,1145.4194,-2829.5874,-1760.1057
COSMOS_1275_DEB_080,1518.1316,-4632.7407,-2909.992
COSMOS_1275_DEB_081,5079.5034,-2766.2986,4814.196
COSMOS_1275_DEB_082,17.02566,-3447.3845,-4127.265
COSMOS_1275_DEB_083,4873.3936,-3043.3762,4204.575
COSMOS_1275_DEB_084,-2106.6223,-2218.1907,-5852.1943
COSMOS_1275_DEB_085,314.73697,128.91933,177.00989
COSMOS_1275_DEB_086,-1627.4669,-2855.6199,-5379.509
COSMOS_1275_DEB_087,-2083.5413,4785.8345,1677.465
COSMOS_1275_DEB_088,-1406.6683,-1146.2004,-3948.6553
COSMOS_1275_DEB_089,-934.7301,1125.4288,-708.7363
COSMOS_1275_DEB_090,1888.9137,-5445.3936,-3074.8892
COSMOS_1275_DEB_091,-1403.7424,5456.5376,3772.9763
COSMOS_1275_DEB_092,-3257.3787,1775.0549,-2886.1501
COSMOS_1275_DEB_093,-2879.016,5768.9634,1757.8262
COSMOS_1275_DEB_094,2358.2266,2474.267,6366.885
COSMOS_1275_DEB_095,-1216.583,-1925.8439,-3702.0554
COSMOS_1275_DEB_096,-2239.325,4741.601,1433.5172
COSMOS_1275_DEB_097,-702.3923,5094.9272,4471.38
COSMOS_1275_DEB_098,-180.8436,-1976.1057,-2169.8472
COSMOS_1275_DEB_099,-4875.9517,3507.9438,-3725.3306
COSMOS_1275_DEB_100,387.84656,-3638.7537,-3110.0266
COSMOS_1275_DEB_101,-4947.599,4135.6953,-3256.097
COSMOS_1275_DEB_102,4853.243,-2796.196,4405.275
COSMOS_1275_DEB_103,-4879.5894,4222.427,-3001.553
COSMOS_1275_DEB_104,1599.0144,-5782.184,-3679.914
COSMOS_1275_DEB_105,-637.61993,-4308.4194,-5503.3486
COSMOS_1275_DEB_106,-491.5019,-4055.773,-5241.7183
COSMOS_1275_DEB_107,297.56934,-4490.5825,-4595.1846
COSMOS_1275_DEB_108,-949.4241,4004.9111,2622.2312
COSMOS_1275_DEB_109,3288.2214,52.853657,5086.901
COSMOS_1275_DEB_110,2243.0762,-1693.2819,1710.098
COSMOS_1275_DEB_111,-1019.93024,-3181.011,-5205.574
COSMOS_1275_DEB_112,-831.58435,-4036.8887,-5608.968
COSMOS_1275_DEB_113,-2637.2732,-1900.8525,-5981.74
COSMOS_1275_DEB_114,-3106.618,-1295.7728,-6002.841
COSMOS_1275_DEB_115,-1900.791,-1273.8969,-4638.2134
COSMOS_1275_DEB_116,3977.7322,-663.1763,5499.973
COSMOS_1275_DEB_117,4008.453,-5683.0166,67.477066
COSMOS_1275_DEB_118,3919.3289,-5832.1387,-138.0351
COSMOS_1275_DEB_119,823.7026,-5490.6006,-4486.269
COSMOS_1275_DEB_120,3804.1692,-1409.14,4185.731
COSMOS_1275_DEB_121,642.02167,-3765.2805,-3479.8916
COSMOS_1275_DEB_122,3982.655,-5866.3467,-81.59647
COSMOS_1275_DEB_123,746.9448,1355.5941,2694.778
COSMOS_1275_DEB_124,1855.1289,-5002.1157,-2728.1006
COSMOS_1275_DEB_125,-3393.4673,690.8423,-4876.45
COSMOS_1275_DEB_126,-217.4123,3375.8113,3452.4438
COSMOS_1275_DEB_127,5094.4253,-3446.1084,4152.506
COSMOS_1275_DEB_128,799.267,3664.5415,5258.4443
COSMOS_1275_DEB_129,-1635.7222,-1976.6571,-5066.5225
COSMOS_1275_DEB_130,2796.098,-6207.9688,-2192.249
COSMOS_1275_DEB_131,-3360.9446,559.1408,-4966.4624
COSMOS_1275_DEB_132,-4835.912,3265.9885,-4023.2341
COSMOS_1275_DEB_133,1389.9753,-3618.698,-2166.2925
COSMOS_1275_DEB_134,-1804.8406,4165.7637,1418.7502
COSMOS_1275_DEB_135,-2705.0237,5702.7617,1984.0645
COSMOS_1275_DEB_136,3593.426,-5884.461,-733.2582
COSMOS_1275_DEB_137,2610.938,-5084.35,-1229.2354
COSMOS_1275_DEB_138,3950.0525,-3752.413,1982.5406
COSMOS_1275_DEB_139,2762.9424,-780.2101,3173.956
COSMOS_1275_DEB_140,-1002.5436,-2500.109,-4569.3154
COSMOS_1275_DEB_141,-1857.5074,4881.4233,2147.3333
COSMOS_1275_DEB_142,-1723.7329,5809.8345,3549.4204
COSMOS_1275_DEB_143,3994.3608,-5343.4614,663.91595
COSMOS_1275_DEB_144,-4088.1667,4073.9177,-2147.8945
COSMOS_1275_DEB_145,-475.99783,-116.753716,-1391.4165
COSMOS_1275_DEB_146,4835.535,-5415.9614,1813.1613
COSMOS_1275_DEB_147,3236.4902,-6255.5483,-1595.4725
COSMOS_1275_DEB_148,4286.4146,-479.99307,6069.9717
COSMOS_1275_DEB_149,-734.98114,2959.4114,2326.494
COSMOS_1275_DEB_150,-3507.971,6053.6807,992.92957
COSMOS_1275_DEB_151,1082.6482,3753.4126,5740.409
COSMOS_1275_DEB_152,1401.5502,3556.236,6054.113
COSMOS_1275_DEB_153,481.8768,3942.2148,5047.5513
COSMOS_1275_DEB_154,1230.659,-4041.43,-2825.94
COSMOS_1275_DEB_155,-2330.0747,5705.7637,2547.5898
COSMOS_1275_DEB_156,-1283.4158,-3078.4917,-5485.107
COSMOS_1275_DEB_157,-178.38214,-4096.08,-4903.712
COSMOS_1275_DEB_158,-715.399,464.32623,-468.40662
COSMOS_1275_DEB_159,-3618.499,2313.0615,-3351.0269
COSMOS_1275_DEB_160,-3299.75,-821.6154,-5766.9375
COSMOS_1275_DEB_161,-817.9713,-4153.9463,-5693.5503
COSMOS_1275_DEB_162,-2418.9873,3908.4739,232.76514
COSMOS_1275_DEB_163,1054.0957,3250.2197,5055.066
COSMOS_1275_DEB_164,-4868.142,2953.453,-4184.8984
COSMOS_1275_DEB_165,-3596.49,6279.792,1104.8567
COSMOS_1275_DEB_166,-3237.573,1659.4307,-3505.1357
COSMOS_1275_DEB_167,345.16968,-4966.792,-4887.81
COSMOS_1275_DEB_168,1783.8242,3198.306,6246.189
COSMOS_1275_DEB_169,-422.59726,-4477.0405,-5380.8076
COSMOS_1275_DEB_170,-4887.6963,4619.54,-2626.4893
COSMOS_1275_DEB_171,4482.534,-4405.6265,2334.0757
COSMOS_1275_DEB_172,4462.1284,-1202.6232,5632.555
COSMOS_1275_DEB_173,-51.98672,-4784.6978,-5071.7866
COSMOS_1275_DEB_174,1846.4222,-5776.5874,-3352.9219
COSMOS_1275_DEB_175,-1310.9042,5539.0376,3888.4856
COSMOS_1275_DEB_176,3822.541,94.59722,6007.771
COSMOS_1275_DEB_177,-3105.7974,-1384.0693,-6169.4795
COSMOS_1275_DEB_178,860.2269,-4183.9556,-3542.9763
COSMOS_1275_DEB_179,2738.8667,-3853.2444,-137.92546
COSMOS_1275_DEB_180,3958.6624,-1114.3812,4936.3784
COSMOS_1275_DEB_181,-1526.7421,5557.549,3683.7922
COSMOS_1275_DEB_182,-2363.6868,6138.5757,2810.0217
